,Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
10066,239160,6UAgnw2w3AVwLg1p7sE7v4,I Follow Rivers - The Magician Remix,61,279636,0,"['Lykke Li', 'The Magician']","['6oBm8HB0yfrIc9IHbxs6in', '4WUGQykLBGFfsl0Qjl6TDM']",2011,0.785,0.7,9,-5.811,0,0.0406,0.0182,0.00237,0.0823,0.296,122.032,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10067,239203,6UKrqWqzDTCYBCH2OXAMC3,I've Never Been There,59,95093,0,['Yann Tiersen'],['00sazWvoTLOqg5MFwC68Um'],1996,0.638,0.384,7,-7.193,1,0.047,0.926,0.341,0.44,0.766,99.967,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10068,239252,6UZArptSnaRCHxUaGC2SsM,I'd Die To Be With You Tonight - Remastered,31,239912,0,['Jimmy Barnes'],['1k5aZWIOUbUfKcnMxtEivJ'],1985-05-22,0.566,0.956,9,-4.159,1,0.0819,0.0167,1.62e-05,0.0175,0.531,115.063,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10069,239263,6Ubm7YSji08mv1gmRE1Ciy,I Don't Want To,47,257200,0,['Toni Braxton'],['3X458ddYA2YcVWuVIGGOYe'],1996-04-24,0.715,0.398,1,-7.632,1,0.0274,0.288,0.0,0.0692,0.29,120.084,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10070,239266,6UcbxO3C7bgwkjjVdFxqim,I'll Have to Say I Love You in a Song,32,152667,0,['Ekin Cheng'],['2DNe29u3NiB7u8k8RS5IuD'],1998-08-10,0.535,0.681,9,-8.288,1,0.0272,0.822,0.00654,0.106,0.666,133.702,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10071,239277,6UespeVK9gGMnEyeMktQhU,If Ya Gettin' Down,42,180493,0,['Five'],['6rEzedK7cKWjeQWdAYvWVG'],1999,0.821,0.883,11,-5.345,1,0.0455,0.0628,0.0,0.303,0.907,110.782,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10072,239297,6Uj2uYNRJs4nHv5uQxmkDh,In My Mind (feat. Georgi Kay) - Axwell Radio Edit,43,185625,0,"['Ivan Gough', 'Feenixpawl', 'Georgi Kay', 'Axwell']","['5aBWZE8TOaaA9O50ENS3EM', '5FvlJcXnFIm72pgQtW3Dct', '32DJdHuhN1840L73Bqxhxj', '1xNmvlEiICkRlRGqlNFZ43']",2012-10-14,0.51,0.831,7,-4.514,0,0.0606,0.0435,3.14e-06,0.346,0.376,128.025,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10073,239307,6UlRVQPNh08sWg6bYQdQVp,Ik Leef Mijn Eigen Leven,34,292827,0,['André Hazes Jr.'],['5l2Xy4aUoJDRSpsYHyOumD'],2016-03-11,0.511,0.493,0,-9.381,0,0.0255,0.256,1.58e-06,0.11,0.226,93.833,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10074,239395,6VE0HO2evoyQJ8W9eLDLmP,Ich hab' die Liebe geseh'n,44,265547,0,['Vicky Leandros'],['68yjIBoc8l4GaliVFZDUcJ'],2000-01-01,0.449,0.252,2,-12.171,1,0.0269,0.474,1.83e-06,0.322,0.413,107.819,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10075,239446,6VS7lJh5QIAkElyZXodt9c,Inevitável / Cheiro Bom,57,262549,0,['MC Neguinho do Kaxeta'],['27mVhYvJa7apj1zCoZ9TF2'],2019-02-21,0.832,0.596,4,-6.617,0,0.249,0.634,0.0,0.347,0.647,130.004,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
