Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
213812,4aie3id34NbdlJEaWNlKyZ,Roule,59,238893,0,['Soprano'],['2RJBv9wXbW6m539q9NOfW1'],2016-10-14,0.641,0.683,7,-5.549,0,0.043,0.409,1.71e-06,0.203,0.303,90.039,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
213864,4azrDVsjdtADc5mQOSsKqq,Rather Be You,62,172618,0,['Tom Gregory'],['6Rmg5JiRphFMlhkwGNl9Fu'],2020-09-18,0.748,0.71,0,-4.469,0,0.0366,0.177,0.0,0.171,0.603,89.003,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
213871,4b3VBA6Mh9ERqbTzhYA5Y6,Run To Me,43,285667,0,"['Lee Towers', 'Anita Meyer']","['1J4tcPuHMmmMSTUXtJRApH', '7xxVm0cM4x7TUBadZQuz3S']",1985,0.289,0.471,9,-10.513,0,0.0308,0.346,0.0,0.966,0.216,146.533,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
213942,4bLfRfX6fSvMDaLEFnMvB4,Run to You,53,187000,0,['Tom Gregory'],['6Rmg5JiRphFMlhkwGNl9Fu'],2017-08-25,0.821,0.656,7,-5.622,1,0.0432,0.374,9.84e-05,0.142,0.704,116.864,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
214014,4bhF4bDDKQuU5suV2EpQVH,Rock Bottom / Let It Go / Colors (Acoustic Mashup) [feat. Kaya May],55,230897,0,"['Landon Austin', 'Kaya May']","['2WROyFfIOmKtRopsTrIL52', '7o6uQNwIGw0FgF8U5vnfBV']",2016-11-07,0.559,0.375,8,-7.01,1,0.0286,0.73,0.0,0.0926,0.287,144.913,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
214030,4blDsygra7C4XXceuGAa0i,Riesci ad innamorarmi,32,221653,0,['Modà'],['3ALm6zJLaJMWV0r89kuYtu'],2005,0.439,0.621,0,-4.735,1,0.0286,0.325,0.0,0.109,0.241,166.596,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
214037,4bnLrJD28ZmiAlQZXGhJbG,Rise - Bob Clearmountain Remix,53,378373,0,"['Public Image Ltd.', 'Bob Clearmountain']","['70MMkLXtue3Edj3RJhJkYp', '7iWYCIyfxwVyVae6u7qJaO']",1986-01-27,0.533,0.739,7,-9.361,1,0.0561,0.00299,3.69e-06,0.475,0.636,86.345,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
214088,4c66yUgZIsTaUsXL76WcnR,"Rêverie, L. 68",34,232013,0,"['Claude Debussy', 'Zoltán Kocsis']","['1Uff91EOsvd99rtAupatMP', '5Gi9bw3svtZMwonzcQG2wm']",1990-01-15,0.351,0.00651,2,-33.337,0,0.0487,0.995,0.889,0.109,0.0593,134.094,3,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
214125,4cG9jUWzWOKzdfBsPek6AZ,Rapture - Avicii New Generation Mix,36,221543,0,['Nadia Ali'],['1C60viSZv6BoYtrnkZ44g5'],2001,0.558,0.934,10,-4.072,0,0.0355,0.0185,0.21,0.275,0.385,130.008,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
214156,4cNWc5LjBA1t35SrgT2Ykr,Resistenza,50,227013,0,['Fulminacci'],['1QeqGmpgU5Yg74GNcjIIq3'],2019-04-10,0.831,0.604,7,-8.567,1,0.192,0.126,0.0114,0.0852,0.913,119.934,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
214178,4cTSigQmLfTKYmJUd6rlrv,"Relight My Fire - 12"" Disco Remix",39,406213,0,['Dan Hartman'],['1HvcqyRLS9nF8hAbTWOqpr'],1979-06-01,0.767,0.783,0,-10.406,1,0.0368,0.0477,5.97e-06,0.0709,0.891,120.611,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
214199,4cZ7dGQZi9duyPn1SY2lgU,"Radio, Radio",48,186213,0,['Elvis Costello & The Attractions'],['4qmHkMxr6pTWh5Zo74odpH'],1978-01-01,0.595,0.869,4,-4.812,1,0.0767,0.138,2.78e-06,0.278,0.876,146.75,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
214316,4d50VgYqfw1Rd0knRRL3qv,Ride The Lightning - Remastered,53,396987,0,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],1984-07-26,0.257,0.975,9,-6.128,1,0.175,6.07e-05,0.1,0.222,0.276,149.312,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
214423,4dXA9TwGeqEzGKyAfg8waM,Raketak,41,291573,0,['Tezkej Pokondr'],['0mxYVIxzFJDmpIF7Ccuvsz'],2014-10-13,0.747,0.903,8,-6.939,1,0.0482,0.00823,0.0,0.0626,0.622,119.959,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
214425,4dXXCFAaFzZr8kaeV70577,Rappelle-toi minette,33,167600,0,['Patrick Juvet'],['7c5wlQVkajxJG0X13D0Fpc'],1995-01-01,0.549,0.706,5,-9.185,1,0.0353,0.133,0.0,0.0447,0.9,159.612,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
214447,4de6wkaOy0nfnp9cIPkY8D,Runaround,36,261027,0,['Van Halen'],['2cnMpRsOVqtPMfq7YiFE6K'],1991-06-18,0.585,0.867,8,-10.18,1,0.0284,0.027,0.000153,0.316,0.709,130.302,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
214493,4dsIYysg4UCK4QmT71F5pW,Raindrops in my heart,44,165945,0,['Stephan Berg'],['17uFWG2FVYgtw7fUhgGo7G'],2019-03-06,0.564,0.0449,10,-20.653,1,0.0428,0.989,0.902,0.105,0.0938,62.011,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
