,Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
2383,148888,4tQJAejvU7qNqtfjxSBEwR,You And Me Against The World,33,192600,0,['Helen Reddy'],['0Sq7oGrYEe0BDmb13wgjOO'],1997-01-01,0.394,0.29,9,-15.536,1,0.0297,0.528,1.44e-06,0.155,0.284,78.79,4,https://i.scdn.co/image/ab67616d0000b2734ae52e4392a49a68ef54e869,https://open.spotify.com/track/4tQJAejvU7qNqtfjxSBEwR
2384,148912,1NSCBsrYgjkmNiNSgiMLzK,Your Letter,35,320373,0,['112'],['7urq0VfqxEYEEiZUkebXT4'],1998,0.532,0.393,2,-10.695,1,0.0312,0.379,0.0,0.108,0.122,138.956,4,https://i.scdn.co/image/ab67616d0000b2734e5807ece013c7a0be1ed0ee,https://open.spotify.com/track/1NSCBsrYgjkmNiNSgiMLzK
2385,148915,4xNGubSXsaz9vBAmkZJwCz,Your Secret's Safe with Me,31,279867,0,['Michael Franks'],['0AVE7rDx4X9w0pW1XlN1om'],1998-05-12,0.79,0.49,1,-11.006,0,0.0442,0.187,0.0,0.0615,0.841,120.149,4,https://i.scdn.co/image/ab67616d0000b2735b43857803e97f049b501919,https://open.spotify.com/track/4xNGubSXsaz9vBAmkZJwCz
2386,148972,2lSL5GRejqMhfYEVQsc7f7,Yesterday Once More,41,239360,0,['Carpenters'],['1eEfMU2AhEo7XnKgL7c304'],2000-01-01,0.467,0.366,4,-12.928,1,0.0249,0.366,0.0,0.0547,0.259,83.103,4,https://i.scdn.co/image/ab67616d0000b273f0af99c40c2c4edc311348e8,https://open.spotify.com/track/2lSL5GRejqMhfYEVQsc7f7
2387,149006,36Jxpbk3PlcDo9hSGiAsfU,You Are My Destiny,44,147400,0,['Paul Anka'],['7ceUfdWq2t5nbatS6ollHh'],2000-10-03,0.38,0.336,8,-8.949,1,0.0276,0.677,0.0,0.266,0.6,79.578,4,https://i.scdn.co/image/ab67616d0000b273686c29818cd37e585c48e7ef,https://open.spotify.com/track/36Jxpbk3PlcDo9hSGiAsfU
2388,149031,3HIhoUky5m4tDRu6fZYxCs,You Are the Reason (feat. Mehnaz),40,268800,0,"['Air Supply', 'Mehnaz']","['4xXCRXOfQKQ2gjWxNhNzYW', '0CbyoZqwO11jQ1me84srfP']",2001-08-28,0.316,0.411,6,-6.299,1,0.0269,0.395,4.06e-06,0.148,0.14,79.231,4,https://i.scdn.co/image/ab67616d0000b2739a03b900442f36bfba799b59,https://open.spotify.com/track/3HIhoUky5m4tDRu6fZYxCs
2389,149038,4ktC5FPH2SPFNWDv2ADxtj,Your Puppet And Clown,33,305853,0,['Greyhoundz'],['6M0MpnwmM5ypkHNBJDQnIu'],2001-11-26,0.347,0.94,4,-4.846,0,0.0757,0.000337,0.0981,0.328,0.481,82.142,4,https://i.scdn.co/image/ab67616d0000b273d46db4b2663e113c1b29121b,https://open.spotify.com/track/4ktC5FPH2SPFNWDv2ADxtj
2390,149063,3cQtl4sxEJvNZgHtyLvJJV,You Are Near,35,294533,0,['Dan Schutte'],['4pvqDzf2WIFgxJWg79ViB6'],2001-01-01,0.235,0.329,7,-9.776,1,0.0311,0.291,3.63e-06,0.116,0.0771,74.576,3,https://i.scdn.co/image/ab67616d0000b273a13090554ecb7c68b1114d36,https://open.spotify.com/track/3cQtl4sxEJvNZgHtyLvJJV
2391,149168,45odkrz6e8NWiM8vdJrgZi,Your Love Is Extravagant,45,232893,0,['Casting Crowns'],['6eJqAWJdd8JhAN1pQGie4r'],2003-10-07,0.588,0.333,4,-10.523,1,0.029,0.652,0.0,0.143,0.233,155.721,4,https://i.scdn.co/image/ab67616d0000b273b6b4afa5bec4ca0e9e586e2f,https://open.spotify.com/track/45odkrz6e8NWiM8vdJrgZi
2392,149231,5YKRunpeIZIlBAV8g53HvB,You Decorated My Life - Rerecorded,34,223573,0,['Kenny Rogers'],['4tw2Lmn9tTPUv7Gy7mVPI4'],2004-01-01,0.3,0.274,7,-15.446,1,0.0297,0.00633,1.84e-06,0.187,0.238,170.604,4,https://i.scdn.co/image/ab67616d0000b2734e8222b98bd3678d19ad020d,https://open.spotify.com/track/5YKRunpeIZIlBAV8g53HvB
2393,149243,1XpFI5VxXxkCdjRXDrQCHS,You Are My All In All,37,165533,0,['The Praise Baby Collection'],['0uIyzjmP48YI0dpgdAjdeI'],2004,0.574,0.156,4,-12.72,1,0.0326,0.935,0.0,0.111,0.289,125.877,4,https://i.scdn.co/image/ab67616d0000b273a6325ef598b35ce7945ffadb,https://open.spotify.com/track/1XpFI5VxXxkCdjRXDrQCHS
2394,149341,1RGsWrMclCCgKFsQaj6X5D,Yakap sa Dilim,39,188040,0,['Orange & Lemons'],['1EUmQM6xgUQLUkJVcvSdey'],2006,0.639,0.724,5,-2.705,1,0.0278,0.104,0.0,0.127,0.523,114.035,3,https://i.scdn.co/image/ab67616d0000b27301b63ef44b2c7beb0d9be11d,https://open.spotify.com/track/1RGsWrMclCCgKFsQaj6X5D
2395,149431,5h5yFjAbBkON8rbNjKZycX,You Are Near (Yahweh I Know),41,332813,0,['Boyce & Stanley'],['5BnCsYJqmKYRvnUsdysTJe'],2007-09-12,0.495,0.38,6,-11.097,1,0.0278,0.574,4.52e-06,0.133,0.254,91.97,4,https://i.scdn.co/image/ab67616d0000b273124ec2af5af6b7bd5cc21bdb,https://open.spotify.com/track/5h5yFjAbBkON8rbNjKZycX
2396,149458,5IHlCoNGoJ4LGEEiB8Gpbl,You Never Gave Up On Me,39,189627,0,['Crystal Gayle'],['6OheJTrDFGiyZ67F1BBLhc'],2007-01-01,0.652,0.326,4,-9.587,1,0.0449,0.858,0.0,0.0662,0.174,77.192,4,https://i.scdn.co/image/ab67616d0000b2730aee56c811fe828a7572b77f,https://open.spotify.com/track/5IHlCoNGoJ4LGEEiB8Gpbl
2397,149465,5B7xzzpqgWY6sdiebvEVJA,"You Be The Anchor That Keeps My Feet On The Ground, I'll Be The Wings That Keep Your Heart In The Clouds",49,276173,0,['Mayday Parade'],['3WfJ1OtrWI7RViX9DMyEGy'],2007-07-10,0.261,0.592,7,-4.665,1,0.0317,0.0451,0.0,0.254,0.329,139.242,3,https://i.scdn.co/image/ab67616d0000b273f7a58da348455480bf248fd5,https://open.spotify.com/track/5B7xzzpqgWY6sdiebvEVJA
2398,149508,6sfZiRu0QMb00RnihGQi2u,Yugto,40,326827,0,['Rico Blanco'],['6l880dxsvN2x5wiceaG6D0'],2008-05-15,0.603,0.853,6,-5.111,0,0.0704,0.02,3.03e-06,0.116,0.32,120.065,4,https://i.scdn.co/image/ab67616d0000b273c77d5f60b6752e68ebb26297,https://open.spotify.com/track/6sfZiRu0QMb00RnihGQi2u
2399,149594,0SDly6bFO0CypTawY7RY1Z,You and I Tonight,44,221727,0,['Faber Drive'],['3SziwNj6JCnqd2ajUdXlIT'],2009-11-10,0.452,0.775,5,-4.217,1,0.0301,0.00965,0.0,0.131,0.37,140.092,4,https://i.scdn.co/image/ab67616d0000b2733ec758d6d36de4867a405c8d,https://open.spotify.com/track/0SDly6bFO0CypTawY7RY1Z
2400,149742,3Mi27WwcxUHiLWMHrtLniD,You Are My Hiding Place,41,267413,0,['Maranatha! Music'],['67OFzndMlzj7cDF2BqnwYe'],2010-01-01,0.337,0.301,9,-12.639,0,0.0267,0.689,0.00583,0.122,0.131,79.409,4,https://i.scdn.co/image/ab67616d0000b273d713727e450861658f33a27d,https://open.spotify.com/track/3Mi27WwcxUHiLWMHrtLniD
2401,149743,2RT0NokV5fr8Eg7QQx6sQt,Your Steadfast Love,34,291933,0,['Don Moen'],['2JGLjTHV2t8u8wxmLaiFfe'],2010,0.389,0.334,5,-14.565,1,0.0302,0.615,0.0,0.221,0.507,98.101,4,https://i.scdn.co/image/ab67616d0000b2739e7a2a38f62a8f68151a360e,https://open.spotify.com/track/2RT0NokV5fr8Eg7QQx6sQt
2402,149745,4s4bRV7Hdmw127h83Hfi9F,Your Grace Is Enough,45,248242,0,['Chris Tomlin'],['6pRi6EIPXz4QJEOEsBaA0m'],2010-01-01,0.575,0.871,9,-4.408,1,0.0332,0.00312,0.0,0.364,0.517,119.987,4,https://i.scdn.co/image/ab67616d0000b273e0ae8a407b01005d586e80c8,https://open.spotify.com/track/4s4bRV7Hdmw127h83Hfi9F
2403,149856,6AfbCoGCzurN5XZq9Cs31N,Yakap Sa Dilim,40,188040,0,['Orange & Lemons'],['1EUmQM6xgUQLUkJVcvSdey'],2012,0.645,0.723,5,-2.714,1,0.027,0.103,0.0,0.113,0.588,114.025,3,https://i.scdn.co/image/ab67616d0000b2737ef514e1affe661f3a697b97,https://open.spotify.com/track/6AfbCoGCzurN5XZq9Cs31N
