Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
166776,14QB7XOnkuH2vKYePtAqOz,Verlorene Kinder,31,258800,0,['Silly'],['4vvZMdl6p2XjdcmxA9dRws'],1981,0.602,0.562,2,-11.974,1,0.0388,0.026,0.0029,0.386,0.791,98.371,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
167037,15eXEL7oumGvSSCZVNiYV9,Vita,31,276067,0,"['Gianni Morandi', 'Lucio Dalla']","['15FrhfFYJIx7Ijltkpjbsr', '25MkkfEousyfp2eyh38FUl']",1988-06-09,0.769,0.595,4,-12.483,0,0.0465,0.29,1.09e-06,0.0757,0.833,91.048,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
167045,15fwIGtBzsewtxNwPihZCj,VIP,42,200213,0,['Mrs. GREEN APPLE'],['4QvgGvpgzgyUOo8Yp8LDm9'],2015-07-01,0.469,0.935,0,-3.812,0,0.119,0.00289,0.0,0.604,0.833,146.946,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
167068,15m2Op4d1ZtX0ScPaDNKcd,Vino Tinto,63,198560,0,['Estopa'],['5ZqnEfVdEGmoPxtELhN7ai'],2001-10-23,0.694,0.935,7,-3.215,1,0.105,0.359,0.0,0.0324,0.797,92.478,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
167187,16LnZSBlMyrnQl0uSoR9g7,"Vier letzte Lieder, TrV 296: 4. Im Abendrot",41,598973,0,"['Richard Strauss', 'Jessye Norman', 'Gewandhausorchester Leipzig', 'Kurt Masur']","['6pAwHPeExeUbMd5w7Iny6D', '0zdBW3w3XzBuPMUEiarUUw', '0SlNRZ8zBLAgyB1lsoYxAa', '37Lr1lIJy824MQIENRUnZn']",1983-12-10,0.0716,0.0807,10,-24.165,1,0.045,0.986,0.855,0.102,0.0306,58.466,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
167327,16yvB7exWWUBkZ9fFkLVMI,Vacuity,47,291627,0,['Gojira'],['0GDGKpJFhVpcjIGF8N6Ewt'],2008-10-13,0.586,0.855,8,-3.356,1,0.0388,0.000318,0.000931,0.0798,0.302,88.046,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
167344,174xb9Tu9NticZvEXuzkCh,Vamo Pula!,42,204400,0,['Sandy e Junior'],['05mFGgWzooDQMWGNcNsM05'],1999-01-11,0.451,0.863,7,-4.964,1,0.0388,0.161,0.000313,0.101,0.565,109.59,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
167366,178sTpjVPSsq8ILJUFMPeQ,Vuelve A Mi,43,220427,0,['Magnate Y Valentino'],['5hhclzZsaNfmBh0eQI44JQ'],2006-10-24,0.652,0.493,7,-7.003,0,0.0231,0.296,0.0,0.18,0.386,87.006,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
167376,17BiPvzobyMs7G7FIdsXN3,Valehtelisin jos väittäisin,39,138627,0,['Kolmas Nainen'],['1xm7iJLJRw7lcRM4MeoebZ'],1990-01-01,0.562,0.283,0,-11.365,1,0.0368,0.237,8.51e-05,0.106,0.356,114.426,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
167461,17W8iO8o6sO87L4be1rB0l,Vivir para Contarlo,40,359867,1,['Violadores Del Verso'],['1DH9RJ0xBVje6gQmK3LWUY'],2006,0.724,0.743,7,-5.188,1,0.307,0.065,0.0,0.0862,0.649,92.086,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
167511,17jhIwr7mApkaht65aGH5K,Veo Veo,55,255040,0,['Guajiros'],['61wKlqYbCTVBEhGRaprv43'],2008-01-01,0.783,0.882,1,-5.372,1,0.327,0.0221,0.0,0.136,0.734,124.044,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
167595,1853SnWXIMIuivdMshh3G1,Vi tjejer,34,90160,0,['Mörbyligan'],['09ExrWYC2EPtY0IPZ2gk8W'],1993-01-01,0.649,0.669,9,-10.716,1,0.0411,0.0144,1.1e-05,0.0573,0.961,92.524,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
167611,188ZqrxfvLBZAsYLiJQfaD,Vivere O Niente,34,241538,0,['Vasco Rossi'],['5l4nhyz8876RhgE2d18h65'],2011-01-01,0.565,0.598,2,-4.421,0,0.0265,0.032,1.53e-06,0.0899,0.165,100.083,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
167721,18eagB3ycmqYGAC3boP0BR,Viva De Romeo's,39,177493,0,"[""De Romeo's""]",['1Y1TfIkfdfHnFGo5WrIITh'],2011-06-24,0.639,0.87,7,-3.686,1,0.0514,0.3,0.0,0.778,0.946,127.936,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
167794,18yQJpSFRhdRYC4GHVEwcc,Vete Con Ella (Chappell Of Love),45,222427,0,['Lucero'],['3SNKhPPfra7g7Crq1QA330'],1991-01-01,0.774,0.408,11,-13.918,1,0.0401,0.176,0.000203,0.149,0.541,131.012,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
167847,19EE9UU4P5zjdV2oug1XMC,"Violin Concerto in F Minor, RV 297 ""L'inverno"": II. Largo (No. 4 from ""Il cimento dell'armonia e dell'inventione"", Op. 8)",38,126200,0,"['Antonio Vivaldi', 'Nigel Kennedy', 'English Chamber Orchestra']","['2QOIawHpSlOwXDvSqQ9YJR', '7AANfmLM36QqH6QsOQnV3h', '2DO4p3CPDnInsJfg0jFfaF']",1989,0.418,0.104,10,-24.176,1,0.0486,0.847,0.0115,0.0939,0.192,98.874,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
167899,19Rwk4vTMy9whCy4UV5Tdh,Velleità,40,287280,0,['I Cani'],['1WQY0Xovzegy0pJiOuuyRP'],2011-01-01,0.532,0.936,2,-3.909,1,0.0812,0.00141,8.36e-06,0.144,0.48,107.514,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
167972,19qqECOKFuytbf35UBxmXV,"Vivaldi: Violin Concerto No. 3 in F Major, Op. 8, RV 293, ""L'autunno"": III. Allegro (from ""Il cimento dell'armonia e dell'inventione"")",38,230120,0,"['Antonio Vivaldi', 'Nigel Kennedy', 'English Chamber Orchestra']","['2QOIawHpSlOwXDvSqQ9YJR', '7AANfmLM36QqH6QsOQnV3h', '2DO4p3CPDnInsJfg0jFfaF']",1989,0.483,0.177,0,-17.225,1,0.0755,0.884,0.899,0.104,0.32,156.497,3,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
