Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
1520,5JL4jmmogEql62ljHdlYP6,Devil Or Angel,36,141200,0,['Bobby Vee'],['5MX2l6ewjOaeWn1lYNhzlO'],1960-01-01,0.389,0.266,5,-11.791,1,0.0346,0.9,0.0,0.11,0.615,102.833,4,https://i.scdn.co/image/ab67616d0000b273859fba641e0b006dbcd4f70d,https://open.spotify.com/track/5JL4jmmogEql62ljHdlYP6
1562,1wHKgpL6wb7V922tOJCIl3,Django,34,275333,0,['The Modern Jazz Quartet'],['7wBFjZMHsC6nfV0HOSd6uI'],1960-01-01,0.402,0.206,5,-19.784,0,0.0465,0.684,0.00135,0.107,0.427,168.31,4,https://i.scdn.co/image/ab67616d0000b273691ac689e0497305a3c1d5e4,https://open.spotify.com/track/1wHKgpL6wb7V922tOJCIl3
1563,5x58cCAxZ6BBTDuk8llZxd,Dynamite,33,118640,0,['Brenda Lee'],['4cPHsZM98sKzmV26wlwD2W'],1960-08-01,0.824,0.552,5,-8.405,1,0.042,0.397,4.38e-06,0.396,0.921,118.114,4,https://i.scdn.co/image/ab67616d0000b27394d826a48aa675028d2a94da,https://open.spotify.com/track/5x58cCAxZ6BBTDuk8llZxd
1574,3zPC8rMYTXLxauErrtzczk,Dos Palomas Al Volar,33,168333,0,['El Palomo Y El Gorrion'],['2Gj87zcTRtTLtGZhS8O5Q7'],1960-01-01,0.854,0.472,9,-7.319,1,0.036,0.716,0.0,0.102,0.961,125.843,4,https://i.scdn.co/image/ab67616d0000b27307a91b99a266cae9b94a1bb6,https://open.spotify.com/track/3zPC8rMYTXLxauErrtzczk
1592,4TcU5aN6P7oOIZnqrhcElj,Didja' Ever,32,157307,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1960-09-23,0.613,0.496,3,-11.483,1,0.237,0.967,0.0,0.129,0.76,122.764,4,https://i.scdn.co/image/ab67616d0000b273c2e0369d1dae23d3ed089252,https://open.spotify.com/track/4TcU5aN6P7oOIZnqrhcElj
1594,59mkwNs7nSfgzJWlQWdqPT,Doin' the Best I Can,31,192093,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1960-09-23,0.236,0.153,7,-17.762,1,0.0336,0.949,0.00397,0.117,0.353,176.457,3,https://i.scdn.co/image/ab67616d0000b273c2e0369d1dae23d3ed089252,https://open.spotify.com/track/59mkwNs7nSfgzJWlQWdqPT
1595,1R9uNg9F6WINW53YMwG3GP,"Dirty, Dirty Feeling",31,93613,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1960-04-08,0.553,0.723,1,-10.072,1,0.0942,0.753,5.95e-05,0.0649,0.873,132.422,4,https://i.scdn.co/image/ab67616d0000b273c7da0f669c230f078338aa22,https://open.spotify.com/track/1R9uNg9F6WINW53YMwG3GP
1701,55HpcVkp2r5q3vh9DtOKvl,Die Walküre: Ride of the Valkyries,40,299627,0,"['Richard Wagner', 'Eugene Ormandy', 'Philadelphia Orchestra']","['1C1x4MVkql8AiABuTw6DgE', '3naY4Tq98GRh9K8xOsINyv', '6tdexW8bZTG8NgOFUCYQn1']",1961,0.199,0.513,11,-9.695,1,0.0336,0.885,0.941,0.267,0.165,95.389,3,https://i.scdn.co/image/ab67616d0000b27317ffb3ff099075bacdf3abb3,https://open.spotify.com/track/55HpcVkp2r5q3vh9DtOKvl
1716,52JFZ4D1kYCspWMolxYtTo,Don't Cry Baby,38,146227,0,['Etta James'],['0iOVhN3tnSvgDbcg25JoJb'],1961,0.427,0.154,5,-15.872,1,0.0314,0.83,2.08e-06,0.107,0.587,132.022,3,https://i.scdn.co/image/ab67616d0000b27352318465794d159ca7885329,https://open.spotify.com/track/52JFZ4D1kYCspWMolxYtTo
1826,3HZuPDdDHJfYumgE6Iq4GZ,Dink's Song,32,226853,0,['Dave Van Ronk'],['6QmHysWvckkQR74oxmLmtz'],1961-01-01,0.495,0.0682,9,-19.994,1,0.0271,0.844,0.00914,0.0903,0.0848,105.436,1,https://i.scdn.co/image/ab67616d0000b273c1ddf67132dafb0a92ba9dd6,https://open.spotify.com/track/3HZuPDdDHJfYumgE6Iq4GZ
1880,0aOH62uqDzuvCvN2jdVtZs,Desafinado,53,349080,0,"['Stan Getz', 'Charlie Byrd']","['0FMucZsEnCxs5pqBjHjIc8', '0i5yrKtlP4URcRBXQQwnik']",1962-01-01,0.588,0.356,0,-17.877,1,0.0807,0.708,0.0972,0.122,0.763,87.167,4,https://i.scdn.co/image/ab67616d0000b273e259545b94392d48378ecb3c,https://open.spotify.com/track/0aOH62uqDzuvCvN2jdVtZs
1904,1mee9jicUVtzLghXPgvhrX,Dream Gypsy,49,274907,0,"['Bill Evans', 'Jim Hall']","['4jXfFzeP66Zy67HM2mvIIF', '5pMmqpG3HsoJ6EDDoXGXEr']",1962,0.421,0.0273,2,-27.402,0,0.0447,0.995,0.948,0.0936,0.177,127.412,3,https://i.scdn.co/image/ab67616d0000b2731a05b72d0e1fc7a4e30d047d,https://open.spotify.com/track/1mee9jicUVtzLghXPgvhrX
1935,0rHToGels2lt8Y0mCYoF90,Deck The Hall,44,68760,0,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],1962,0.684,0.437,9,-10.522,1,0.0491,0.742,1.58e-05,0.224,0.964,107.607,4,https://i.scdn.co/image/ab67616d0000b273cb474d056615c2c9b49bb4e6,https://open.spotify.com/track/0rHToGels2lt8Y0mCYoF90
1945,3GimzseMaUjoAWjo6Gs3QH,Danny Boy,43,220493,0,"['Bill Evans', 'Shelly Manne']","['4jXfFzeP66Zy67HM2mvIIF', '6M7ScGp8p2GspFJaIMh1Yo']",1962-11-01,0.48,0.00705,2,-29.341,0,0.0447,0.991,0.888,0.0782,0.0999,97.133,3,https://i.scdn.co/image/ab67616d0000b27378df2528b1b80409e584fefd,https://open.spotify.com/track/3GimzseMaUjoAWjo6Gs3QH
2008,1qTNMWo0Al8AfAX6aPGo6k,Darn That Dream,39,309667,0,"['Bill Evans', 'Jim Hall']","['4jXfFzeP66Zy67HM2mvIIF', '5pMmqpG3HsoJ6EDDoXGXEr']",1962,0.369,0.0151,7,-29.499,1,0.0458,0.994,0.93,0.0829,0.126,78.867,3,https://i.scdn.co/image/ab67616d0000b2731a05b72d0e1fc7a4e30d047d,https://open.spotify.com/track/1qTNMWo0Al8AfAX6aPGo6k
2032,3sQOdkm4DvFzFFfaygPm0g,Drip Drop,38,156307,0,['Dion'],['15FyiY3ChN0QRspHIQYq0W'],1962,0.636,0.52,2,-14.27,1,0.0819,0.755,0.0,0.0594,0.742,123.281,4,https://i.scdn.co/image/ab67616d0000b2737609d1945bcbb56229bf8bcd,https://open.spotify.com/track/3sQOdkm4DvFzFFfaygPm0g
2043,4Vyq3McGW0wr0sGLHYXys7,Driftin' - Remastered,37,417693,0,['Herbie Hancock'],['2ZvrvbQNrHKwjT7qfGFFUW'],1962-05-28,0.57,0.405,5,-9.523,0,0.0376,0.703,7.54e-06,0.0762,0.576,116.783,4,https://i.scdn.co/image/ab67616d0000b273d1bac93adf4492db2e6ff9f8,https://open.spotify.com/track/4Vyq3McGW0wr0sGLHYXys7
2064,3lYAUsrVWuMvRtsCOBQopO,Devil Is Watching You,36,240080,0,"[""Lightnin' Hopkins""]",['6EZzVXM2uDRPmnHWq9yPDE'],1962-05-26,0.593,0.409,4,-8.874,1,0.0349,0.865,0.0289,0.144,0.377,109.633,4,https://i.scdn.co/image/ab67616d0000b2730c32b011fc932ee143f7d76b,https://open.spotify.com/track/3lYAUsrVWuMvRtsCOBQopO
2086,3LSkJQ5LXcC4kRuKbluFoG,Drinking Again,35,211933,0,['Dinah Washington'],['32LHRiof0sa4taYew9i3Fa'],1962,0.404,0.162,7,-13.592,1,0.0317,0.777,0.000931,0.0905,0.286,67.826,4,https://i.scdn.co/image/ab67616d0000b273a1563303154ba4e132767bc9,https://open.spotify.com/track/3LSkJQ5LXcC4kRuKbluFoG
2106,7CiLTJANslRNGigDDDCB01,Dreamy Eyes,34,144093,0,['Johnny Tillotson'],['36msvw9B10rxW90NSQ2794'],1962,0.442,0.446,4,-9.906,1,0.0289,0.845,0.0,0.119,0.55,83.06,4,https://i.scdn.co/image/ab67616d0000b273a3189737db01db00106acefd,https://open.spotify.com/track/7CiLTJANslRNGigDDDCB01
2158,3y6sNXN2WcIjU88YMhvnR2,Down a Country Lane,31,170333,0,"['Aaron Copland', 'London Symphony Orchestra']","['0nJvyjVTb8sAULPYyA1bqU', '5yxyJsFanEAuwSM5kOuZKc']",1962,0.0828,0.1,5,-16.966,1,0.0435,0.989,0.872,0.106,0.0374,170.308,3,https://i.scdn.co/image/ab67616d0000b2736b1d119c53f1593028d44ff9,https://open.spotify.com/track/3y6sNXN2WcIjU88YMhvnR2
