,Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
2246,81991,6iE8FqUHqjbBYm054XcMDY,Fifteen Forever - Live,33,173000,0,['Charly García'],['3jO7X5KupvwmWTHGtHgcgo'],1995-08-06,0.402,0.445,7,-13.459,1,0.0437,0.776,0.389,0.719,0.329,108.032,4,https://i.scdn.co/image/ab67616d0000b273c4b6a60d993dfd149cd66265,https://open.spotify.com/track/6iE8FqUHqjbBYm054XcMDY
2247,82039,0fRQoQSmjekclnsK02hzQZ,Funky President (People It's Bad),41,240200,0,['James Brown'],['7GaxyUddsPok8BuhxN6OUW'],1995-04-16,0.872,0.627,11,-12.157,0,0.155,0.142,0.0189,0.0781,0.881,105.854,4,https://i.scdn.co/image/ab67616d0000b273b9094895b623e3a0dbbc583e,https://open.spotify.com/track/0fRQoQSmjekclnsK02hzQZ
2248,82050,17fO5m9Hl5J9QrsScFrcEF,Fanfarria del Cabrío,42,308827,0,['Patricio Rey y sus Redonditos de Ricota'],['6byQKddO1b34lXC2ZEjehQ'],1996-10-07,0.687,0.457,0,-10.048,1,0.0283,0.0712,0.0269,0.086,0.237,123.998,4,https://i.scdn.co/image/ab67616d0000b273b746ff7b1232a2e242f8b439,https://open.spotify.com/track/17fO5m9Hl5J9QrsScFrcEF
2249,82080,1nIUyUBymV5cWXb1D92Axu,Firmamento (Wrong Girl To Play With),45,225613,0,['Cidade Negra'],['4cx31cxKTg5L8blZE24qfZ'],1996-10-30,0.718,0.776,2,-6.654,0,0.106,0.0243,0.0549,0.0463,0.765,78.372,4,https://i.scdn.co/image/ab67616d0000b273670a44120a197d913df6e69d,https://open.spotify.com/track/1nIUyUBymV5cWXb1D92Axu
2250,82114,4PrpXWFJHkbHeRABCjguU0,"Festa da Música / Bye Bye Tristeza / Devagar, Devagarinho",42,368560,0,['Gabriel O Pensador'],['5BWqFYIPTnFx3OPWOoJvmD'],1997-08-08,0.864,0.792,1,-10.224,1,0.149,0.319,0.0,0.338,0.849,102.83,4,https://i.scdn.co/image/ab67616d0000b273524c5eb8f6f7c9dd64217d16,https://open.spotify.com/track/4PrpXWFJHkbHeRABCjguU0
2251,82139,3rcHDFyLTeHNMKlhxQmy0o,Família - Ácustico MTV,37,218267,0,['Titãs'],['2euX7vCVnJy3TVEGfc0RCl'],1997-09-22,0.486,0.884,2,-7.865,1,0.0482,0.126,0.00155,0.773,0.88,173.364,4,https://i.scdn.co/image/ab67616d0000b273229b77c8fb493876c87f7e76,https://open.spotify.com/track/3rcHDFyLTeHNMKlhxQmy0o
2252,82154,6j0ueLJBI9FQDpeDHj3enY,Flip The Switch - Remastered,33,207467,0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],1997-09-29,0.388,0.928,9,-4.504,0,0.0495,0.000119,0.00162,0.364,0.594,163.15,4,https://i.scdn.co/image/ab67616d0000b2733d26c9756e724d9b5e0b20d1,https://open.spotify.com/track/6j0ueLJBI9FQDpeDHj3enY
2253,82179,2OFBVAxyZZFAhrUfKcTQWc,Futuros Amantes,41,210678,0,['Chico Buarque'],['6tOsSffQQIXmK8TqsDck8t'],1997-01-01,0.367,0.303,9,-13.365,1,0.0426,0.875,0.000152,0.146,0.139,82.917,4,https://i.scdn.co/image/ab67616d0000b273cfe107551191157394446d9c,https://open.spotify.com/track/2OFBVAxyZZFAhrUfKcTQWc
2254,82274,0WASvp4NGCxg9ClqLt8GeD,Frontera,31,206493,0,['Jorge Drexler'],['4ssUf5gLb1GBLxi1BhPrVt'],1999,0.783,0.461,7,-11.279,1,0.0335,0.589,0.000518,0.114,0.854,120.034,4,https://i.scdn.co/image/ab67616d0000b27390f6fa270fcb5e34b3254a97,https://open.spotify.com/track/0WASvp4NGCxg9ClqLt8GeD
2255,82296,0TzViuNOxWUqvpR5aBREAi,Fabricante De Mentiras,36,292133,0,['Sui Generis'],['5lCqW8vcd4TyTHzGIuKdH8'],1999-04-27,0.282,0.28,2,-14.09,1,0.0313,0.362,0.0,0.469,0.271,134.429,4,https://i.scdn.co/image/ab67616d0000b273a572737b79634a7a0e3ef8f4,https://open.spotify.com/track/0TzViuNOxWUqvpR5aBREAi
2256,82338,646wZPX6MV7qFqKw1RBjIx,Fato Consumado (Ao Vivo),45,219707,0,['Djavan'],['5rrmaoBXZ7Jcs4Qb77j0YA'],1999-03-25,0.693,0.602,7,-8.814,1,0.0634,0.917,0.000144,0.725,0.753,90.475,4,https://i.scdn.co/image/ab67616d0000b273e84d18937e46c24bcdff259a,https://open.spotify.com/track/646wZPX6MV7qFqKw1RBjIx
2257,82339,1By47qyUdbc8sKXKLuWGDH,Forgot About Dre - Instrumental,43,229573,0,"['Dr. Dre', 'Eminem']","['6DPYiyq5kWVQS4RGwxzPC7', '7dGJo4pcD2V6oG8kP0tJRR']",1999-11-17,0.795,0.745,3,-2.788,1,0.054,0.00953,0.923,0.105,0.638,133.927,4,https://i.scdn.co/image/ab67616d0000b273b986942966fc442a970a2879,https://open.spotify.com/track/1By47qyUdbc8sKXKLuWGDH
2258,82426,1BBuVJtboymLoA4az5ktbq,Florencia,40,231320,0,['Chocolate'],['4e3lv5qRgFpdILdEOHchbn'],2001-09-08,0.725,0.834,7,-4.426,0,0.0298,0.294,0.0,0.126,0.918,96.962,4,https://i.scdn.co/image/ab67616d0000b2732b252a5df44be614b992b477,https://open.spotify.com/track/1BBuVJtboymLoA4az5ktbq
2259,82431,3JPB5TGQS921t1vW2drw6C,Fulanos de Nadie,37,281120,0,['Los Caballeros De La Quema'],['6Iv9dXeKX45ff7qe0LDuFW'],2001-08-07,0.685,0.574,4,-5.548,1,0.0417,0.248,0.0,0.12,0.668,117.564,4,https://i.scdn.co/image/ab67616d0000b2735914f5777d4e70bb0f1beee5,https://open.spotify.com/track/3JPB5TGQS921t1vW2drw6C
