Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
61994,1WQ7vQzj05YlBPrzrL4lJD,Pari kilometriä (feat. Diandra),39,209052,0,"['Keko Salata', 'Diandra']","['18KcOgLds5SUgIpQIveiJN', '1Pk1wOWlZbizyfAptxFHxg']",2017-04-19,0.751,0.86,8,-5.134,0,0.0925,0.311,4.88e-05,0.0838,0.768,95.997,4,https://i.scdn.co/image/ab67616d0000b2734268fe4508cd787b10a7116a,https://open.spotify.com/track/1WQ7vQzj05YlBPrzrL4lJD
62000,1TfT4AtYSreDh4AcOmyq5D,Pane mut sekasin,39,192569,0,['Aleksanteri Hakaniemi'],['2KGbvHE2WfRazq4yE3pcWi'],2017-08-11,0.78,0.904,10,-5.025,0,0.0707,0.056,0.0,0.0482,0.964,139.988,4,https://i.scdn.co/image/ab67616d0000b273d26adc2c788f7295ef4f4555,https://open.spotify.com/track/1TfT4AtYSreDh4AcOmyq5D
62032,2DNkSCnJ1JTzlZk0mH5JXq,Pouring Rain - Loopable with no fade,64,100001,0,"['Erik Eriksson', 'White Noise for Babies', 'White Noise Baby Sleep']","['2c5WYCqQGs0UttiLCzVfOe', '4ZfEELHfyKd4odAb6YfDFw', '4W12lEvVl5wectUtRNrvDh']",2017-01-08,0.188,0.158,1,-38.642,1,0.123,0.895,0.522,0.112,0.0897,74.755,1,https://i.scdn.co/image/ab67616d0000b273a9c080fdc40e78a4b81e0520,https://open.spotify.com/track/2DNkSCnJ1JTzlZk0mH5JXq
62056,6G7r3yTCXVl1lXmFSkzEYB,Pon De Replay,65,257943,0,"['Ed Marquis', 'Emie']","['6NkWxTDLl0TnlaS0J9JQT5', '7vMDKdgSZ2Scn4uzFdTDyZ']",2017-04-29,0.529,0.717,6,-7.049,0,0.24,0.123,0.000692,0.0363,0.481,103.993,4,https://i.scdn.co/image/ab67616d0000b27340e68e4793da59e02e3eb342,https://open.spotify.com/track/6G7r3yTCXVl1lXmFSkzEYB
62067,2WEAKylXBPr9PJNANBSTDG,Prom Queen,68,226143,0,['Molly Kate Kestner'],['390x0qxDdsMmN20RAwspbf'],2017-02-03,0.601,0.706,6,-4.537,0,0.0458,0.0495,0.0,0.0982,0.249,91.996,4,https://i.scdn.co/image/ab67616d0000b2733a451d1a272868df28c8ba09,https://open.spotify.com/track/2WEAKylXBPr9PJNANBSTDG
62086,1VikIHUhVtGjHnrv8W1vQP,Pop a Pill,48,148377,1,['REDZED'],['3FCo1sUkVbwKnO2m0Z7Bp9'],2018-03-07,0.652,0.84,0,-2.877,1,0.0263,0.000123,0.000582,0.361,0.495,109.996,4,https://i.scdn.co/image/ab67616d0000b27311142c0ced9c1d8edbf7a3dd,https://open.spotify.com/track/1VikIHUhVtGjHnrv8W1vQP
62088,1gAoFkCHYUTac2uZbcxYnY,Pelimies,44,208000,0,"['Millennium Project', 'Oku Luukkainen', 'Jay Rocka']","['1iIdweeZKCIYQ5xepyaIYz', '5Y6R13vrUfPveABu34frBK', '6sa2lMALDnNu10rTt3PUKl']",2018-05-04,0.605,0.95,6,-3.713,0,0.0883,0.0115,5.26e-06,0.355,0.8,132.998,4,https://i.scdn.co/image/ab67616d0000b27365c13aa2f571b501808261f6,https://open.spotify.com/track/1gAoFkCHYUTac2uZbcxYnY
62104,5T0V37aEWjTmR1EKDVrCT1,Planeetat,42,240221,0,"['Ida Paul & Kalle Lindroth', 'Ida Paul', 'Kalle Lindroth']","['1pbX4qbCZOyiRA0ih5jGfX', '69pjn3Oxt0azUYEw9NE4S0', '49PPHx2WvBFfsk6RKE0lCi']",2018-09-21,0.703,0.458,9,-8.208,0,0.0298,0.554,0.0,0.179,0.364,113.97,4,https://i.scdn.co/image/ab67616d0000b2735bb159e6f82f2d74f062936d,https://open.spotify.com/track/5T0V37aEWjTmR1EKDVrCT1
62113,44BHl3n0aFIzMhz1bv7jUG,Palavaa vettä,40,222277,0,['Lauri Tähkä'],['2ZyR5hOnG5pyMrbqJTXgtN'],2018-12-14,0.562,0.797,5,-5.85,1,0.0363,0.0151,0.0,0.075,0.444,157.067,4,https://i.scdn.co/image/ab67616d0000b273b2a6f84dd71c2aab86551ff3,https://open.spotify.com/track/44BHl3n0aFIzMhz1bv7jUG
62117,77kC7i3rcYpSfQg96TXe0W,Pakita,40,177786,0,"['MEGA-Ertsi', 'Adi L Hasla']","['5Ndcc8WEnR21TAxPAUG797', '2Hnqmn6bAxVSYf70M2aSkk']",2018-06-29,0.875,0.738,11,-5.05,0,0.182,0.344,1.79e-06,0.16,0.957,90.03,4,https://i.scdn.co/image/ab67616d0000b2732d912ff2e8339bcdb0d05d52,https://open.spotify.com/track/77kC7i3rcYpSfQg96TXe0W
